x,y
149,168
137,174
147,167
135,184
154,168
138,180
153,171
133,185
151,169
131,180
152,174
133,187
151,173
137,191
156,176
136,187
150,173
153,172
150,175
137,189
154,174
138,183
159,170
153,170
163,165
141,185
154,170
154,167
153,172
155,170
146,172
141,157
156,169
154,169
140,183
154,171
160,166
141,182
157,171
154,174
154,174
156,172
139,156
154,170
165,161
137,177
152,167
133,177
149,165
141,181
149,162
135,177
150,165
140,153
137,182
149,167
138,181
148,165
134,177
157,159
140,181
155,162
156,164
133,182
156,164
142,183
154,166
136,178
154,171
137,177
153,165
141,150
147,159
137,178
151,163
136,179
154,166
166,164
134,178
154,164
140,177
157,167
141,176
156,163
137,177
154,167
139,188
154,174
140,149
133,183
153,167
137,182
154,169
138,183
154,168
138,182
155,167
135,182
153,163
141,158
138,182
153,168
138,184
155,164
135,182
152,167
133,180
152,166
133,183
151,169
163,163
138,182
154,167
140,182
151,166
136,179
150,169
138,179
152,167
135,183
153,172
160,161
136,184
154,167
140,186
152,166
136,181
153,165
136,181
152,168
135,183
149,165
139,157
139,181
152,166
138,185
152,167
137,185
152,168
136,181
151,166
137,179
153,167
165,163
136,181
151,165
139,185
153,165
136,176
152,167
142,183
149,175
139,184
151,167
145,154
138,185
148,165
145,185
154,167
141,183
152,166
139,180
151,166
170,166
139,185
150,165
139,183
155,165
139,182
154,167
139,182
154,169
137,181
153,164
140,157
171,167
137,178
153,160
151,159
135,171
146,159
165,160
129,168
143,157
127,165
139,159
130,165
140,162
134,163
139,156
132,168
140,158
140,155
131,170
138,157
130,166
142,162
132,164
138,157
132,165
139,158
138,166
148,159
143,161
143,168
149,162
140,170
150,161
137,168
149,162
139,169
153,162
157,163
134,170
150,162
142,171
149,160
139,169
149,162
138,167
152,161
139,169
152,162
138,170
151,159
135,169
148,160
134,167
149,160
133,165
147,157
136,166
146,157
134,170
145,158
124,159
142,155
131,161
142,155
126,161
140,154
126,165
141,158
132,167
141,159
130,164
141,157
132,163
144,152
131,162
142,156
131,161
141,156
131,163
139,156
131,161
141,155
134,164
139,155
133,164
144,154
134,163
143,157
130,165
141,156
130,166
138,157
128,163
143,155
122,159
140,150
169,170
128,154
137,149
122,152
134,154
129,156
135,152
124,154
136,152
125,158
139,152
143,154
137,155
128,160
138,156
121,150
139,155
127,157
138,158
143,156
125,155
143,153
130,159
139,154
129,158
140,151
129,157
141,152
125,158
138,152
168,168
126,157
141,154
124,157
143,153
128,158
138,154
129,159
137,153
126,156
140,152
144,156
125,155
140,153
130,154
139,155
126,156
138,153
128,158
143,155
125,154
139,153
162,163
127,154
141,153
125,155
140,152
128,154
138,153
128,154
137,150
125,156
139,152
141,154
124,154
138,153
126,155
141,154
129,155
143,154
112,156
145,153
168,165
105,166
150,160
113,162
140,156
123,156
138,150
124,154
136,150
124,156
134,151
142,154
123,158
134,150
126,155
133,148
124,158
144,155
126,153
142,154
124,158
135,152
129,155
136,156
122,159
139,154
121,158
137,155
129,159
142,153
119,152
140,152
147,163
127,133
125,116
126,123
130,124
134,130
142,131
143,135
142,132
142,135
144,133
147,138
140,128
142,133
142,135
140,134
140,130
121,133
135,132
118,135
139,130
115,132
137,128
121,134
139,132
125,129
134,134
120,132
135,133
119,129
138,131
121,133
133,131
122,131
131,127
123,130
132,128
119,130
135,132
121,132
133,133
126,131
130,132
111,132
133,133
111,138
129,130
105,132
126,130
104,133
123,127
109,134
122,127
118,137
123,127
111,135
121,129
113,134
120,128
124,135
127,126
125,140
129,125
128,133
128,126
126,139
126,124
128,140
127,126
132,145
127,120
133,145
126,123
138,155
121,124
164,183
153,163
119,120
136,149
119,117
141,151
135,125
140,126
130,134
149,124
132,126
147,127
125,124
145,128
128,123
146,128
131,128
145,128
127,123
148,125
126,124
149,125
122,123
133,128
115,127
110,131
126,124
112,126
128,124
116,124
134,122
135,122
116,121
130,119
120,124
134,123
120,124
122,123
132,123
133,121
122,125
137,127
123,124
118,124
133,123
122,125
133,123
119,130
129,125
121,136
134,131
120,138
136,134
125,135
136,131
119,138
135,132
119,135
132,131
118,134
130,131
123,138
136,131
125,138
134,135
124,137
132,130
127,135
135,133
128,136
134,135
123,133
135,131
122,136
132,131
119,137
135,131
121,134
131,129
122,129
138,133
119,135
133,130
118,132
133,128
119,130
135,130
116,127
134,128
122,130
137,127
120,129
135,127
118,124
142,125
119,123
142,123
142,128
118,125
141,129
114,121
140,134
116,122
145,136
118,119
148,139
116,120
143,138
117,117
143,136
115,119
115,122
140,128
112,125
134,127
117,127
118,125
138,127
120,124
135,129
122,128
130,125
130,129
120,123
122,129
135,126
120,127
134,127
123,129
134,122
124,127
133,126
123,128
133,123
136,122
143,132
118,124
135,130
116,122
132,131
118,123
134,132
116,121
134,132
118,123
136,131
118,122
135,132
117,121
127,133
118,126
127,129
117,125
129,132
120,124
129,133
115,124
130,133
116,123
133,132
121,126
131,132
119,124
132,132
120,125
123,126
129,128
130,129
116,127
119,126
131,131
132,129
122,126
132,130
117,126
120,130
132,129
118,128
136,128
117,124
132,129
124,130
137,132
119,126
128,129
127,131
118,123
127,130
136,132
123,131
133,132
122,127
133,134
133,133
120,125
133,131
122,127
136,134
118,129
121,128
134,133
119,130
131,131
124,129
134,133
134,136
121,125
132,134
123,129
136,136
121,125
136,134
118,132
137,135
124,131
137,132
125,129
131,134
125,126
131,140
141,158
134,137
134,152
139,146
132,140
137,143
129,140
124,142
110,112
110,118
115,121
111,120
131,127
112,120
132,126
115,119
128,124
115,118
131,123
114,121
116,122
151,155
156,179
174,185
168,178
167,177
181,187
128,121
126,132
132,129
121,134
130,127
125,128
133,126
121,128
135,126
135,129
117,125
140,130
140,149
141,134
141,135
140,148
139,135
139,146
140,137
141,149
141,138
141,150
140,137
142,150
142,135
142,153
141,135
141,147
139,136
141,147
139,135
143,151
140,137
140,147
140,138
140,148
140,138
140,148
141,137
142,149
141,137
141,148
141,138
141,150
139,134
144,153
140,135
141,151
140,137
144,155
139,135
140,135
140,150
139,137
139,152
139,136
136,133
145,152
138,137
141,136
137,137
141,135
130,136
131,129
140,133
143,134
141,135
137,141
137,136
128,134
137,129
129,133
138,129
130,135
139,130
129,133
135,128
131,133
140,131
129,132
139,128
129,133
136,132
128,132
139,133
131,133
138,131
129,133
137,129
131,133
137,133
130,135
136,129
131,134
138,130
132,135
138,128
131,136
138,129
131,134
138,130
132,134
137,130
133,137
136,131
131,136
136,128
136,137
138,131
130,137
138,131
132,140
138,133
134,140
137,132
133,136
138,128
132,140
137,131
136,139
139,130
134,140
137,132
134,140
139,131
133,139
140,132
132,138
139,132
133,139
139,130
131,141
137,131
131,136
131,129
128,134
134,132
128,137
134,131
131,137
131,131
135,130
131,138
133,132
129,137
133,132
128,133
135,131
127,134
134,129
131,136
132,128
131,138
137,134
131,139
136,131
133,137
137,133
131,140
136,133
137,140
134,139
134,133
137,135
131,137
135,131
130,137
135,132
132,142
135,132
133,141
136,132
129,133
133,128
136,140
134,142
136,132
137,137
134,141
137,133
135,140
140,134
133,143
142,132
132,142
140,135
132,139
132,134
141,135
141,136
129,134
134,140
139,136
134,129
131,139
140,134
135,141
138,132
133,131
134,141
141,138
125,131
132,127
132,142
141,133
132,139
140,132
134,147
144,134
131,141
141,137
135,144
140,135
132,142
142,137
132,142
138,133
133,141
137,132
134,139
138,130
134,139
140,134
125,132
133,126
131,140
136,132
132,138
137,129
134,140
135,132
137,140
134,134
135,141
136,134
136,144
136,132
131,139
136,132
133,137
135,132
135,141
139,132
134,140
138,132
128,136
133,130
134,143
137,128
137,145
137,134
133,141
137,131
137,145
138,134
136,144
135,134
135,141
135,134
135,143
136,134
136,145
140,130
135,144
138,137
130,131
134,128
140,138
140,137
139,135
136,144
139,134
139,136
138,140
136,145
138,137
133,142
139,134
128,135
133,129
134,141
139,136
136,140
142,135
134,142
137,134
136,141
140,138
139,136
137,143
138,135
135,141
140,135
135,139
142,135
134,140
142,135
134,140
140,136
136,143
140,135
127,131
133,127
128,133
133,129
127,132
133,129
135,142
139,133
127,134
135,130
135,142
142,140
138,140
128,142
141,139
137,139
140,137
137,137
136,137
136,137
136,139
136,138
137,135
140,137
131,143
138,136
131,140
141,136
136,142
141,136
140,135
140,139
140,136
128,139
138,136
139,134
140,133
139,135
132,140
138,133
132,140
139,137
129,135
140,135
127,137
139,133
128,137
138,132
129,136
137,131
128,137
136,130
128,136
138,132
129,133
140,132
130,136
138,131
131,136
139,132
129,134
137,130
130,137
137,129
130,134
138,129
139,128
129,133
138,130
130,134
141,131
128,136
138,130
132,135
137,128
130,133
136,126
131,136
139,128
130,137
137,130
131,135
138,131
131,137
138,132
134,139
139,131
127,133
135,132
134,142
134,143
134,134
128,133
134,128
139,134
136,142
138,135
128,135
132,129
138,130
138,131
139,130
128,131
131,137
138,131
126,135
130,131
137,127
134,131
127,132
140,128
128,130
134,126
133,139
138,129
133,135
140,131
127,132
129,134
129,135
129,134
132,140
130,135
129,137
130,140
129,140
134,142
135,138
135,145
132,136
132,141
133,140
131,139
128,132
129,125
128,137
133,134
129,134
133,137
131,137
133,136
128,137
130,134
134,133
127,136
132,134
125,134
134,134
134,139
139,135
126,134
130,135
128,133
136,131
133,138
123,133
130,135
136,130
129,134
136,132
124,135
139,133
125,130
139,133
122,129
137,133
136,131
135,136
131,133
134,131
122,128
133,141
139,131
133,142
132,146
130,130
165,160
130,134
129,140
133,130
139,130
128,130
138,127
139,127
128,137
126,132
137,130
138,129
139,130
130,136
130,129
132,145
140,131
135,142
140,129
133,142
129,135
135,131
133,135
135,132
128,135
131,135
131,136
137,130
131,134
137,127
131,136
137,127
129,135
139,128
132,133
138,131
142,131
136,131
135,128
139,132
130,135
130,131
133,131
132,139
129,133
130,133
136,128
130,126
125,129
137,126
131,130
132,129
131,129
133,134
133,133
146,129
138,127
137,125
135,128
138,141
139,139
136,135
140,134
138,138
140,138
137,137
138,137
137,136
138,138
134,139
133,131
131,133
140,133
136,127
138,130
133,132
137,128
134,138
132,135
132,132
134,135
134,135
141,131
141,131
141,129
138,132
141,129
133,140
140,130
128,136
136,132
136,132
141,132
139,130
131,141
139,129
138,130
137,131
134,145
133,134
136,130
126,134
138,135
125,137
133,133
126,137
136,138
129,136
137,139
130,138
136,138
127,135
127,139
127,137
127,138
126,139
132,136
128,134
136,141
130,136
143,143
133,139
139,141
133,136
141,143
131,135
141,141
150,168
127,139
133,135
141,159
147,162
138,154
142,159
143,154
134,161
144,155
140,158
141,153
137,155
144,163
141,158
149,155
141,155
148,157
125,136
133,136
147,151
144,154
146,163
145,149
127,142
135,142
127,142
132,141
146,161
145,150
131,148
135,143
131,150
133,141
138,153
143,148
137,152
144,154
134,138
125,132
140,155
139,150
138,159
140,148
142,164
140,149
137,153
142,151
132,137
140,155
139,149
135,135
142,156
146,158
144,159
145,159
135,134
137,139
141,143
135,139
139,144
125,134
134,133
127,135
134,135
126,135
133,135
124,131
133,132
126,136
133,134
127,136
135,137
127,137
134,137
125,135
134,133
128,136
133,135
126,137
134,136
126,137
135,136
125,137
134,135
128,139
135,137
124,136
132,134
132,138
126,137
129,134
126,137
130,137
126,140
131,136
126,140
132,136
126,140
132,134
128,138
130,136
131,142
132,139
153,175
152,166
139,151
139,151
125,135
133,133
125,136
135,134
127,137
132,135
125,136
133,131
125,136
133,136
124,136
133,136
133,137
123,133
132,136
132,142
132,137
125,137
132,139
128,137
128,133
133,143
125,135
127,137
132,140
124,136
131,139
126,135
135,136
125,134
133,134
123,131
134,135
126,134
134,139
121,133
134,135
123,134
137,138
134,134
133,128
133,134
135,130
128,132
135,129
129,133
135,130
131,134
133,130
131,133
128,128
137,131
130,133
136,129
132,133
132,134
132,125
136,131
130,134
135,130
130,132
130,133
129,131
124,128
134,131
130,134
134,132
131,133
135,129
128,132
137,129
131,131
129,127
133,131
130,133
136,131
132,135
134,134
133,134
133,132
133,132
133,132
132,135
130,127
137,130
132,136
130,132
127,129
136,130
132,133
136,132
130,132
136,130
134,132
128,130
136,129
130,133
134,129
130,131
135,130
129,130
135,129
127,132
135,129
130,133
136,128
135,132
132,133
133,130
129,130
129,127
129,137
136,127
129,131
135,131
128,131
127,127
137,129
130,134
133,127
131,131
134,130
131,129
134,127
132,132
137,130
131,133
129,129
134,129
127,129
136,130
126,129
134,129
131,134
129,130
129,132
135,129
128,130
128,130
132,129
128,133
135,130
131,133
132,125
132,133
136,127
132,133
134,130
131,132
131,128
123,131
134,129
130,134
134,130
128,133
137,131
132,132
134,129
128,133
129,133
128,131
132,132
132,132
133,127
131,129
134,130
131,137
135,129
129,131
136,130
130,130
125,132
133,132
133,132
133,126
130,133
133,126
127,135
138,130
129,132
134,127
131,131
133,128
136,130
129,132
129,131
128,133
136,129
128,136
133,130
134,134
133,130
127,133
128,133
136,130
133,136
130,136
137,129
136,130
129,131
134,130
129,132
135,130
131,134
131,129
135,128
132,136
135,130
132,133
130,130
130,131
138,128
133,133
137,132
129,132
131,130
137,128
132,134
137,133
133,134
137,125
130,132
136,131
130,130
133,130
128,133
133,128
136,130
133,135
137,133
132,137
137,128
132,135
129,132
129,133
137,131
130,133
132,131
138,131
130,131
136,130
133,133
139,133
139,133
139,132
138,135
137,131
137,136
132,131
141,131
137,134
141,129
135,136
135,132
130,132
138,133
129,134
128,129
128,131
132,130
126,129
140,131
130,134
138,132
134,133
137,134
132,132
138,132
133,133
138,132
132,134
129,128
137,130
130,131
139,133
133,136
139,128
130,135
137,127
132,134
132,127
132,131
125,129
134,137
134,129
130,132
124,130
134,131
130,131
124,128
128,131
137,132
132,130
130,130
125,133
135,127
129,127
122,134
137,139
122,134
130,130
125,134
138,132
144,132
125,135
131,129
141,135
125,139
140,130
122,135
138,131
123,132
133,132
122,130
132,135
123,138
133,128
131,135
141,132
123,133
139,130
122,131
138,131
120,133
135,132
122,126
133,130
126,133
139,130
122,132
138,132
121,132
138,133
122,130
136,134
119,128
128,132
122,135
133,132
134,131
120,129
137,131
120,129
133,132
120,129
133,130
120,129
136,130
130,130
120,130
132,130
120,126
135,128
120,129
131,130
119,131
127,133
124,138
133,133
133,132
118,135
119,132
132,135
135,138
136,137
120,137
129,135
123,130
123,138
136,136
134,139
122,135
133,138
120,135
135,133
120,137
133,135
131,129
122,136
133,132
122,136
133,134
123,136
131,132
120,136
134,133
121,133
132,131
132,131
125,134
129,134
122,135
133,132
121,135
130,131
122,136
132,133
122,137
129,132
129,127
119,133
129,133
122,137
130,130
121,138
129,130
122,134
129,129
120,135
129,131
131,133
122,137
132,129
128,133
121,133
130,132
130,127
129,129
129,128
122,132
129,129
122,135
128,130
121,133
129,129
122,131
131,129
121,131
129,132
132,131
128,131
121,130
129,130
119,129
129,128
121,128
129,132
121,131
128,127
121,129
129,129
128,124
118,129
128,129
121,129
130,130
122,131
129,129
120,127
128,128
119,130
128,129
129,129
123,137
128,132
129,133
129,134
126,129
121,133
130,132
130,134
131,138
131,134
133,134
133,134
133,136
129,127
129,138
129,136
124,135
133,135
130,139
124,136
128,132
120,132
130,134
130,135
121,136
129,134
130,134
130,134
134,132
125,138
133,134
124,137
127,132
127,138
132,135
125,138
128,138
123,136
128,130
122,133
130,137
125,136
132,136
132,138
132,137
133,139
128,139
130,133
134,138
133,137
127,133
132,127
125,134
131,133
125,136
130,130
126,131
133,132
132,135
124,135
129,135
128,132
128,135
128,136
125,136
133,133
122,137
129,134
122,136
130,132
123,136
128,134
132,124
123,136
133,134
125,135
130,135
124,135
132,135
123,135
126,130
126,134
129,132
133,129
125,134
131,134
123,135
130,136
123,137
131,138
123,138
129,135
121,135
129,137
127,127
122,135
128,133
126,135
126,135
123,137
129,135
123,135
128,138
124,136
126,126
132,130
126,133
129,131
121,131
127,131
123,129
126,126
124,132
128,126
125,131
129,131
134,131
124,129
128,128
124,130
129,131
126,127
126,127
126,130
126,128
126,128
129,128
127,131
126,131
130,131
125,135
129,127
127,128
127,132
127,131
125,129
126,130
128,128
134,131
125,130
128,127
123,129
127,129
127,129
130,130
128,130
126,130
125,130
125,130
133,130
124,131
125,129
127,131
130,131
125,133
124,129
125,129
125,128
124,127
125,129
130,129
124,129
126,130
125,130
123,127
127,131
127,126
127,133
128,130
127,131
127,131
132,131
127,129
126,130
129,132
126,129
128,131
126,128
131,128
125,132
126,126
124,130
128,130
130,127
126,129
130,130
125,132
126,131
123,130
127,130
125,133
127,130
126,131
128,132
132,132
127,128
128,131
124,130
127,133
126,130
130,131
125,132
130,127
125,134
127,128
135,130
124,130
129,131
125,130
126,127
124,130
125,126
126,130
127,128
124,131
128,133
134,132
125,130
126,125
123,133
125,128
128,129
126,129
126,129
128,132
123,128
129,130
137,132
128,128
128,132
127,131
127,131
124,128
128,133
123,129
129,131
128,134
125,135
136,134
122,131
124,131
120,132
125,131
124,133
124,132
123,132
126,132
119,131
125,131
135,127
124,130
131,127
124,131
126,131
123,132
127,129
123,130
129,132
122,130
127,134
136,129
124,132
123,129
123,131
127,131
126,126
129,130
125,131
126,132
121,131
127,130
134,130
127,135
127,133
124,132
130,128
127,132
128,130
124,131
126,130
125,131
124,132
137,130
124,130
124,132
126,127
124,135
125,130
121,134
127,131
124,131
128,128
125,131
129,130
136,131
125,131
125,132
126,131
128,129
127,134
131,130
127,136
137,137
128,131
136,132
125,129
125,137
125,131
126,130
126,134
126,130
125,129
124,134
128,132
126,131
135,131
125,131
128,135
126,130
126,130
124,132
126,131
125,129
127,131
128,135
128,130
135,131
128,132
125,129
125,128
125,128
126,129
120,128
122,133
122,129
122,132
123,131
137,130
125,134
128,131
127,131
122,133
121,130
123,132
121,126
123,131
121,131
123,130
134,135
120,130
132,128
126,134
123,131
122,130
120,138
120,131
121,130
121,130
121,132
132,130
122,132
124,129
122,128
126,130
122,132
125,128
122,134
122,130
122,127
123,128
129,131
120,132
138,133
122,128
132,131
127,132
124,131
124,130
124,130
124,130
123,132
133,129
122,132
123,131
124,132
123,131
123,131
123,131
123,131
123,131
123,131
124,133
138,132
129,132
122,131
123,132
125,130
124,133
124,133
129,127
126,133
122,132
123,131
124,133
137,130
124,130
123,133
122,131
125,131
121,130
125,135
126,129
124,130
125,130
127,132
137,131
126,129
126,135
125,126
124,131
125,132
127,133
126,128
131,128
127,133
127,130
138,130
126,131
127,132
125,130
125,130
125,128
126,133
125,130
127,131
126,127
128,130
134,133
125,130
126,131
123,127
128,133
121,130
128,127
125,131
125,131
126,134
134,130
135,128
125,131
130,135
127,135
132,129
129,133
130,126
130,132
130,126
129,131
131,129
138,132
130,133
129,127
129,133
130,129
129,133
132,129
126,127
131,128
129,133
139,132
130,125
131,132
131,128
128,135
128,127
131,134
131,128
131,135
126,124
130,129
135,135
131,136
135,135
125,136
122,128
122,131
122,125
124,132
139,132
125,129
125,135
124,127
126,133
126,133
126,132
126,130
126,129
127,130
128,129
138,136
124,130
127,131
127,132
127,132
127,132
127,132
134,136
128,131
128,132
127,129
130,134
137,129
129,131
129,136
129,131
128,133
128,131
128,134
123,129
128,131
125,131
130,134
134,133
128,131
128,131
128,130
132,134
130,129
130,134
130,135
131,129
130,134
140,128
127,131
129,127
130,134
130,134
130,132
129,131
131,134
129,132
127,128
133,132
132,132
126,129
131,132
127,129
133,132
129,128
130,131
128,126
130,134
130,132
122,135
139,130
127,128
133,131
129,130
130,131
130,128
131,134
131,128
132,132
130,132
135,134
132,130
129,131
132,131
129,129
130,132
127,127
134,132
132,129
131,131
131,131
130,133
137,129
132,133
122,134
129,127
132,131
134,133
131,128
131,132
127,127
132,134
134,131
129,130
135,135
131,129
132,130
126,125
132,130
128,128
132,133
128,128
135,134
132,130
128,129
133,129
130,132
121,135
130,129
132,132
130,126
134,131
134,133
128,126
125,132
130,129
124,134
127,128
131,135
135,137
128,126
130,128
131,136
128,127
129,131
129,128
129,134
142,130
130,128
130,133
131,135
129,126
130,136
118,137
126,128
132,132
124,130
134,134
132,130
130,128
130,131
129,130
132,136
130,127
132,133
126,125
131,133
130,131
130,133
136,130
131,129
130,133
130,128
130,132
130,126
130,134
132,133
129,125
134,134
134,134
131,131
131,136
134,129
130,135
129,131
131,135
130,130
130,136
130,130
133,136
138,130
129,128
131,133
128,130
132,132
130,128
131,133
128,127
131,133
132,135
132,132
128,132
132,133
128,129
131,133
131,129
132,132
131,129
131,136
131,126
131,135
139,130
131,130
131,133
131,129
134,132
132,129
133,133
130,125
133,133
135,134
134,128
133,130
128,134
122,134
132,131
133,131
132,131
132,131
129,131
131,133
133,130
133,136
140,130
132,130
129,130
130,130
128,128
131,133
132,134
132,130
130,133
133,131
130,135
133,129
126,131
129,134
125,130
132,132
122,140
135,135
126,134
131,135
126,132
130,135
125,132
140,132
133,133
126,133
131,134
125,129
131,132
123,129
132,133
126,131
129,132
126,129
133,132
133,132
123,133
131,133
124,130
132,136
123,133
132,139
127,131
126,131
137,129
131,133
124,131
128,132
125,132
128,133
122,132
133,133
127,132
131,134
124,132
129,129
130,135
127,131
130,132
129,131
129,131
127,135
127,132
125,129
129,135
124,138
136,128
131,131
125,133
131,133
126,132
129,132
128,132
129,131
124,132
129,129
125,132
134,132
131,133
124,131
128,130
127,133
126,133
126,131
129,131
126,131
130,134
124,129
137,130
132,137
121,138
128,132
127,133
127,131
126,136
128,132
126,132
129,135
129,128
127,136
140,132
131,135
141,134
133,136
135,132
131,136
138,133
132,136
138,132
137,135
137,138
133,135
124,141
137,134
134,138
138,135
130,139
140,135
132,134
135,129
130,131
139,135
129,134
141,134
133,134
138,134
131,134
141,132
129,132
140,132
132,134
134,131
131,136
140,136
124,138
138,133
130,135
139,136
133,133
139,135
133,135
124,131
143,133
130,134
143,135
132,132
156,184
130,136
151,168
130,134
141,135
132,136
134,135
151,177
132,134
135,138
123,140
152,177
130,133
139,133
133,134
139,133
133,135
154,179
130,134
141,138
131,138
150,174
132,134
132,134
130,136
137,130
131,134
131,138
134,139
122,137
124,138
132,134
133,130
121,131
131,132
121,132
132,131
119,132
131,131
122,138
131,130
121,133
132,139
138,133
122,136
133,132
119,133
131,132
122,134
123,123
118,134
133,133
118,133
134,133
132,130
121,133
131,134
121,132
132,130
120,131
130,132
116,133
130,130
121,132
137,133
139,132
129,139
132,133
120,133
134,136
119,133
131,133
119,129
135,134
120,131
133,133
134,132
133,130
123,134
132,133
121,134
132,136
124,133
135,135
123,131
136,132
131,138
137,138
137,133
126,136
132,134
122,133
133,133
124,133
125,132
127,138
129,133
125,135
129,131
134,134
123,130
130,135
121,131
129,132
124,128
129,132
121,131
129,132
123,128
138,134
139,134
130,139
131,129
122,135
128,129
128,136
131,133
126,128
133,134
126,133
131,134
132,130
124,132
132,132
125,130
129,135
125,131
130,132
125,133
131,129
126,135
132,131
140,133
126,133
138,136
131,139
132,130
124,133
132,133
125,137
130,132
129,134
130,134
134,130
128,132
132,132
127,133
130,136
127,134
135,130
129,136
129,133
129,133
132,132
139,133
128,136
133,131
127,134
137,135
131,139
131,134
130,132
129,131
126,135
130,133
135,133
129,135
129,132
130,135
130,129
130,135
131,133
127,133
128,131
129,135
131,132
137,132
124,128
131,133
127,131
133,134
124,132
138,131
129,142
129,134
121,130
129,135
131,135
124,131
124,129
128,133
120,132
128,131
123,133
128,130
122,133
123,132
124,131
126,132
123,132
126,134
120,132
128,134
122,131
129,133
124,130
135,130
129,139
129,133
134,132
123,133
127,130
121,130
129,132
123,130
125,133
120,129
127,133
121,133
129,135
140,136
124,135
124,133
122,131
126,133
123,132
127,135
119,132
126,133
121,132
136,130
136,135
130,139
126,132
121,131
127,136
123,134
125,134
122,130
127,134
122,130
125,134
134,130
120,129
127,135
121,130
126,134
124,133
127,134
121,132
127,132
121,133
126,134
126,135
123,130
141,134
129,139
127,133
120,132
129,134
120,133
124,136
118,130
126,133
140,132
121,134
127,134
122,130
129,134
123,131
129,133
121,132
126,132
121,130
125,134
132,132
122,133
122,135
118,132
140,135
130,138
124,134
114,133
122,134
117,132
122,135
138,133
121,134
121,134
119,133
122,136
127,133
124,136
121,134
121,134
123,135
126,136
133,133
127,131
123,133
126,135
126,134
122,134
119,132
127,140
125,134
122,135
122,137
139,133
124,132
124,136
122,133
123,134
118,135
120,136
123,130
123,132
123,135
121,134
134,132
122,132
125,133
125,133
124,133
124,130
123,136
123,130
141,136
129,139
133,134
142,134
127,135
123,128
124,133
124,133
124,134
122,133
122,133
121,133
121,133
121,133
137,134
123,136
121,130
122,136
124,132
122,134
122,134
123,133
121,133
121,132
123,133
139,135
124,132
143,137
130,138
122,131
121,131
118,130
121,134
121,131
121,133
120,134
132,133
124,132
122,134
122,134
122,134
122,134
119,131
120,136
122,136
125,137
121,135
140,131
124,134
124,134
122,135
137,132
130,141
125,129
122,136
121,133
119,133
119,133
132,133
120,133
121,133
122,133
123,135
123,135
123,135
120,134
142,133
140,134
129,140
129,132
127,131
124,131
125,136
124,130
124,134
128,130
125,131
128,133
127,132
127,132
127,128
139,130
126,131
127,127
126,131
125,131
130,131
122,130
122,133
138,130
127,139
125,128
132,133
120,133
126,132
123,132
128,131
124,131
122,130
122,130
122,130
122,131
121,131
139,133
123,131
123,131
125,134
123,130
126,132
123,132
126,131
124,135
122,132
134,132
129,140
124,134
122,130
124,134
124,134
123,133
120,129
125,133
122,134
122,130
136,131
121,131
121,135
127,132
125,136
121,132
123,128
123,135
124,132
121,132
125,133
134,132
126,135
136,138
129,143
124,134
124,133
124,134
124,134
122,131
122,134
125,134
131,131
124,133
122,129
122,135
125,130
125,134
124,133
124,129
122,132
122,133
124,130
130,133
123,135
123,130
126,136
139,137
122,129
123,136
140,132
128,134
124,131
128,132
125,127
125,128
129,130
129,130
128,127
126,128
131,132
125,131
131,132
123,132
128,130
126,130
129,134
141,135
132,139
128,131
128,130
128,130
138,130
129,130
128,131
131,131
129,131
128,134
127,132
127,132
130,127
131,132
134,127
132,133
132,132
132,129
134,134
133,131
133,131
138,136
132,140
136,132
131,136
127,133
133,129
127,131
132,133
130,128
131,130
130,132
128,132
127,131
135,136
131,132
130,129
130,129
133,134
131,128
135,135
131,128
131,133
138,135
137,130
131,138
137,135
122,134
129,126
134,131
131,131
137,135
133,129
133,132
136,131
133,132
129,132
131,137
132,129
133,134
132,130
131,129
131,132
136,129
135,135
131,128
137,132
132,132
134,132
132,134
136,132
126,139
133,127
132,134
131,128
132,132
131,125
132,132
132,132
132,129
132,132
133,132
135,132
135,131
132,133
132,130
129,132
131,129
139,133
130,132
133,128
128,132
139,135
131,133
131,128
129,132
132,125
134,133
130,131
129,128
133,131
131,134
132,129
131,130
131,129
131,133
132,127
130,133
130,127
139,130
125,130
130,127
129,129
137,135
130,140
128,129
128,129
130,130
128,131
129,129
133,133
129,132
126,128
130,132
126,128
129,132
128,129
128,131
123,131
125,131
125,129
140,131
127,130
123,129
126,131
127,134
123,130
138,134
128,130
126,130
124,133
131,131
123,131
127,133
123,132
124,129
127,131
126,133
123,131
126,130
126,130
127,130
139,126
128,131
126,132
123,130
125,131
125,131
125,131
125,131
136,132
128,133
129,130
126,127
126,130
125,133
130,132
123,130
126,132
122,129
124,130
129,133
128,133
136,129
124,131
126,130
128,128
127,130
125,130
125,130
125,130
130,133
127,131
137,130
131,131
127,137
126,132
127,130
126,131
125,128
123,135
126,131
125,130
128,132
128,132
133,128
125,128
125,134
126,132
126,129
127,129
128,134
130,134
128,132
127,132
127,135
127,130
128,130
128,134
138,132
132,138
127,132
127,133
124,131
126,132
125,134
130,134
130,134
137,133
127,131
127,134
126,132
126,132
125,130
125,136
127,131
128,135
127,132
123,130
135,133
128,131
126,132
126,134
128,136
128,132
126,134
126,129
128,135
135,132
130,131
127,132
132,132
122,133
127,132
125,132
125,131
127,134
127,133
127,137
132,131
128,135
128,133
125,133
125,133
132,131
135,134
125,137
126,136
127,130
127,133
138,133
129,133
132,134
125,128
128,134
126,130
126,134
126,131
126,134
126,132
126,136
131,131
126,130
128,135
128,128
