x,y
72,66
64,63
82,64
74,66
66,69
49,63
75,69
62,67
70,66
59,69
78,66
55,67
79,63
57,65
63,54
44,76
62,79
58,73
60,65
57,62
62,77
59,70
81,69
60,69
80,74
58,69
75,69
61,66
71,67
57,72
71,69
62,69
69,71
58,71
68,70
53,70
73,67
56,75
72,71
62,73
68,72
55,70
68,69
53,64
66,69
52,67
66,69
56,67
69,69
50,73
61,70
50,71
60,73
53,74
67,70
57,68
79,67
55,70
86,73
60,67
84,71
56,69
93,72
60,69
96,76
70,72
95,71
72,69
95,66
74,78
91,69
71,75
102,72
66,67
94,69
73,69
100,71
95,75
67,67
20,74
99,67
69,65
66,67
89,69
61,66
88,69
65,61
83,67
58,69
80,66
56,67
81,67
59,70
73,73
56,71
69,69
57,76
78,72
61,72
72,71
58,67
78,70
52,65
75,67
51,68
70,68
58,67
77,73
54,71
71,73
52,73
60,65
59,82
59,72
65,66
61,68
54,71
59,70
54,71
63,72
50,75
64,79
60,69
76,69
68,67
70,67
47,68
68,71
55,74
66,66
62,63
62,63
53,68
74,68
56,67
70,67
60,63
81,73
65,72
75,75
78,77
78,73
82,77
83,70
81,68
87,77
79,69
84,71
83,67
84,67
86,69
77,61
89,73
83,66
83,69
86,71
87,72
59,70
70,67
77,75
61,67
71,64
64,65
65,66
63,62
68,65
64,62
69,66
65,62
80,69
70,67
73,68
69,67
73,70
73,70
74,72
72,69
73,63
66,67
66,71
64,69
73,61
73,63
72,62
72,62
76,67
73,65
74,65
74,67
77,71
76,65
76,65
74,63
72,62
76,65
78,67
74,63
73,63
64,67
79,59
61,70
79,69
56,65
70,70
56,65
80,76
61,67
80,73
69,65
53,66
59,69
62,70
67,66
99,72
75,70
99,73
60,69
107,69
64,63
111,72
73,67
104,66
75,71
110,61
77,71
106,73
61,67
82,68
72,73
84,63
48,67
78,59
46,73
63,68
50,71
60,60
44,73
69,63
37,80
75,68
43,67
65,62
49,67
80,62
66,67
67,67
61,75
53,71
64,67
60,67
63,64
68,75
49,73
50,71
60,69
59,72
71,69
62,72
59,74
60,73
67,72
59,72
60,69
